2026-01-18 12:36:19,005 | INFO | bot | ================================================================================
2026-01-18 12:36:19,008 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2026-01-18 12:37:07,115 | INFO | bot | 👤 /start від користувача 402229082 (@Picha66)
2026-01-18 12:37:07,257 | INFO | bot | ✅ Вибір мови показано користувачу 402229082
2026-01-18 12:37:09,267 | INFO | bot | 👤 Користувач 402229082 вибрав мову: ua
2026-01-18 12:37:09,275 | INFO | bot | ✅ Мова ua збережена для користувача 402229082 (метод: set_user_lang)
2026-01-18 12:37:09,405 | WARNING | bot | ⚠️ Жоден метод показу GDPR не знайдено
2026-01-18 12:37:09,528 | INFO | bot | ✅ Головне меню показано
2026-01-18 12:37:17,730 | INFO | bot | 📋 Користувач 402229082 вибрав категорію: housing
2026-01-18 12:37:19,035 | INFO | bot | 📄 Користувач 402229082 вибрав документ: anmeldung
2026-01-18 12:37:19,035 | ERROR | bot | ❌ Помилка обробки вибору документа: process_doc_choice() missing 1 required positional argument: 'state'
2026-01-18 12:37:19,037 | ERROR | bot | Traceback (most recent call last):
  File "C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot.py", line 670, in handle_doc
    await docs_new.process_doc_choice(callback)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: process_doc_choice() missing 1 required positional argument: 'state'

2026-01-18 13:40:46,318 | CRITICAL | bot | ❌ TELEGRAM_BOT_TOKEN not set
2026-01-18 13:41:05,131 | CRITICAL | bot | ❌ TELEGRAM_BOT_TOKEN not set
2026-01-18 13:42:33,786 | INFO | bot | ✅ Bot & Dispatcher initialized
2026-01-18 13:42:33,794 | INFO | backend.database | ✅ All database tables initialized successfully
2026-01-18 13:42:33,794 | INFO | backend.database | ✅ Database initialized: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 13:42:33,796 | INFO | bot | ✅ Database initialized
2026-01-18 13:42:33,798 | INFO | bot | ✅ Text system loaded
2026-01-18 13:42:33,808 | ERROR | bot | ❌ docs_new not loaded: cannot import name 'register_handlers' from 'handlers.docs_new' (C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\handlers\docs_new.py)
2026-01-18 13:42:34,039 | INFO | aiogram | Bot: Deutschland PDF Assistant [@DE_PDF_Assistant_bot]
2026-01-18 13:42:34,141 | WARNING | aiogram | Updates were skipped successfully.
